customer_id,age,tenure_months,contract_type,monthly_charges,total_charges,internet_addon,support_calls,tech_issues_reported,payment_delay_days,churned
11659,18,15,Month-to-Month,42.89,573.99,No,1,0,1,1
11660,40,21,Month-to-Month,79.69,1704.16,Yes,1,0,4,1
11661,72,19,Month-to-Month,112.82,1835.06,Yes,1,2,0,1
11662,45,60,Month-to-Month,112.91,6901.71,Yes,1,1,1,0
11663,65,33,One Year,54.19,1684.67,No,0,0,0,0
11664,21,49,Month-to-Month,72.77,3186.04,No,1,1,0,0
11665,58,35,Month-to-Month,41.16,1263.05,No,1,0,0,1
11666,35,44,One Year,119.56,5474.55,Yes,2,0,0,1
11667,66,11,Month-to-Month,118.11,1123.21,Yes,0,0,1,1
11668,64,66,One Year,84.95,4988.95,Yes,3,0,4,0
11669,68,46,One Year,100.44,4248.61,Yes,3,2,2,0
11670,56,9,Month-to-Month,91.51,802.22,No,0,2,3,1
11671,42,3,One Year,79.32,228.19,Yes,2,0,2,1
11672,35,26,Month-to-Month,25.33,576.34,Yes,5,0,5,1
11673,23,48,Month-to-Month,65.48,2853.71,Yes,2,0,6,0
11674,36,66,Month-to-Month,87.48,5183.32,Yes,0,1,5,0
11675,70,70,Month-to-Month,87.75,5483.46,No,3,2,5,1
11676,29,28,One Year,57.31,1495.93,Yes,0,1,0,0
11677,42,26,Two Year,114.17,2941.13,No,1,0,2,1
11678,52,25,Two Year,36.74,820.67,Yes,2,1,2,0
11679,18,12,One Year,70.04,776.05,Yes,0,0,2,0
11680,22,5,Month-to-Month,89.09,413.46,Yes,1,2,1,1
11681,18,48,Month-to-Month,89.71,4501.11,Yes,2,0,0,1
11682,25,37,Month-to-Month,84.86,3268.34,No,1,1,0,1
11683,56,44,Month-to-Month,47.53,2112.29,Yes,0,0,6,0
11684,64,15,Month-to-Month,35.62,479.98,Yes,1,2,2,1
11685,60,43,Two Year,83.59,3104.12,Yes,3,2,0,0
11686,35,48,Month-to-Month,79.93,3504.31,Yes,3,0,0,0
11687,63,70,Month-to-Month,37.94,2399.14,No,0,3,2,0
11688,26,46,Month-to-Month,90.51,3960.22,Yes,5,1,1,1
11689,22,43,Two Year,65.52,2832.98,Yes,4,1,1,0
11690,72,21,One Year,86.78,1861.86,No,2,1,0,1
11691,21,23,One Year,103.74,2431.29,Yes,0,1,0,0
11692,61,47,Month-to-Month,36.97,1601.95,Yes,1,3,1,0
11693,46,15,Two Year,21.91,324.52,Yes,0,0,3,1
11694,18,25,Month-to-Month,97.91,2233.74,Yes,1,1,0,0
11695,47,36,Two Year,80.97,2513.19,No,1,0,1,0
11696,73,51,Month-to-Month,89.96,4543.52,Yes,3,2,3,0
11697,62,15,Month-to-Month,103.82,1326.77,No,1,0,4,1
11698,18,68,Month-to-Month,100.28,6354.23,Yes,0,0,0,0
11699,20,21,One Year,116.09,2232.8,No,1,0,3,1
11700,39,13,Month-to-Month,73.59,945.84,Yes,2,2,9,1
11701,25,19,Two Year,68.85,1312.4,No,0,0,7,1
11702,73,34,Month-to-Month,60.19,1863.95,Yes,2,1,4,0
11703,35,68,Month-to-Month,35.37,2434.8,Yes,0,0,3,0
11704,42,52,Month-to-Month,77.26,3651.06,No,1,0,0,0
11705,65,27,Month-to-Month,47.7,1209.68,No,1,1,3,1
11706,69,29,Month-to-Month,112.13,3236.82,Yes,3,0,3,1
11707,37,28,Month-to-Month,78.32,2167.93,Yes,1,1,1,1
11708,48,35,One Year,79.28,2906.53,Yes,1,1,2,0
11709,47,8,Month-to-Month,55.49,397.32,No,2,0,3,0
11710,33,16,Two Year,25.2,396.13,No,4,0,9,1
11711,19,36,One Year,23.17,810.71,Yes,2,0,1,0
11712,34,30,Two Year,62.33,1931.64,No,1,0,0,0
11713,27,18,Month-to-Month,28.46,451.46,No,1,0,2,1
11714,24,2,Month-to-Month,80.68,161.42,Yes,0,0,0,1
11715,59,49,Month-to-Month,108.1,5104.38,No,2,0,2,0
11716,68,4,One Year,108.29,391.98,Yes,2,3,0,1
11717,69,7,Two Year,85.9,568.16,No,2,1,2,0
11718,26,39,Month-to-Month,41.12,1470.18,Yes,1,0,2,1
11719,71,13,Month-to-Month,106.3,1334.73,Yes,2,0,0,1
11720,34,31,Two Year,108.61,3460.51,Yes,2,2,0,1
11721,26,71,Month-to-Month,39.67,2714.78,Yes,2,0,1,0
11722,26,63,One Year,93.74,5765.92,No,1,1,1,0
11723,54,56,Month-to-Month,48.65,2598.4,Yes,3,1,3,0
11724,41,42,Two Year,100.26,3622.37,Yes,3,0,2,0
11725,56,61,Month-to-Month,119.72,6547.59,No,1,0,1,1
11726,28,42,Month-to-Month,23.0,916.15,Yes,3,1,1,0
11727,25,56,One Year,109.74,5604.93,Yes,2,0,0,0
11728,42,36,Two Year,82.26,2624.81,No,4,0,4,1
11729,63,68,Month-to-Month,117.34,7586.76,No,2,1,0,1
11730,19,7,Month-to-Month,66.5,425.73,Yes,3,0,5,1
11731,27,54,One Year,104.74,5099.54,Yes,1,1,2,0
11732,70,1,Two Year,26.24,24.74,No,3,0,2,0
11733,41,44,Two Year,53.53,2064.81,Yes,1,0,3,0
11734,65,45,Two Year,26.7,1244.21,Yes,3,0,5,1
11735,33,47,Month-to-Month,117.53,5653.95,Yes,0,1,8,1
11736,36,13,Month-to-Month,101.7,1310.89,Yes,0,3,2,1
11737,48,22,One Year,105.25,2017.36,No,1,1,0,0
11738,28,21,Two Year,113.8,2402.17,No,2,2,6,1
11739,23,9,Month-to-Month,28.51,259.56,No,1,0,0,1
11740,23,26,Month-to-Month,58.56,1527.97,No,0,4,4,1
11741,49,9,One Year,27.1,212.87,Yes,2,1,3,0
11742,56,15,Month-to-Month,41.08,603.13,Yes,0,1,7,1
11743,65,10,Month-to-Month,42.94,436.64,No,3,2,6,0
11744,30,42,Month-to-Month,66.91,2713.19,Yes,2,1,0,1
11745,20,24,One Year,46.86,1101.34,Yes,2,0,2,0
11746,73,49,One Year,30.1,1388.87,No,1,1,0,0
11747,73,26,Month-to-Month,36.75,913.21,Yes,0,1,0,0
11748,58,37,One Year,34.73,1101.09,Yes,0,0,1,0
11749,73,68,One Year,117.31,7799.93,No,1,0,0,1
11750,52,50,Month-to-Month,95.93,4155.16,No,2,0,3,1
11751,55,24,One Year,116.78,2626.16,Yes,4,0,10,0
11752,74,19,Month-to-Month,63.97,1104.26,No,3,1,2,1
11753,34,60,Month-to-Month,47.84,2752.96,Yes,3,3,0,0
11754,20,39,Month-to-Month,99.83,3413.25,Yes,2,1,5,1
11755,51,18,Month-to-Month,52.63,936.28,No,1,0,5,1
11756,29,19,Month-to-Month,49.94,957.4,No,0,1,3,0
11757,41,36,Two Year,43.25,1374.32,Yes,2,2,2,0
11758,23,55,One Year,32.97,1579.18,Yes,0,0,6,0
11759,59,69,One Year,45.65,2769.04,Yes,4,1,0,1
11760,28,47,Month-to-Month,55.53,2676.27,Yes,2,1,8,0
11761,65,49,Month-to-Month,87.4,4092.61,Yes,0,0,8,0
11762,44,33,Month-to-Month,26.26,817.58,Yes,0,0,6,0
11763,65,21,Month-to-Month,41.05,751.14,Yes,1,0,0,0
11764,41,22,Month-to-Month,100.9,2175.21,Yes,1,0,5,1
11765,35,48,One Year,34.69,1704.42,Yes,2,0,2,0
11766,44,37,Two Year,54.26,2039.01,No,0,0,2,1
11767,71,15,Month-to-Month,106.47,1557.46,Yes,0,2,5,1
11768,72,35,Month-to-Month,35.49,1074.53,Yes,1,1,0,1
11769,73,71,One Year,28.27,1751.21,No,2,1,1,0
11770,58,32,Month-to-Month,68.45,1883.44,No,1,0,5,1
11771,38,11,Two Year,50.24,498.2,Yes,3,0,5,1
11772,68,10,One Year,76.34,669.6,Yes,1,0,5,1
11773,51,57,Two Year,100.38,5160.99,No,1,0,0,0
11774,73,25,Month-to-Month,33.71,781.24,Yes,3,2,3,1
11775,50,2,One Year,78.07,162.17,No,2,2,0,1
11776,65,64,Month-to-Month,70.55,4389.11,Yes,2,1,4,0
11777,71,35,One Year,34.41,1224.82,Yes,1,1,0,0
11778,35,7,Month-to-Month,82.4,572.23,Yes,3,0,4,1
11779,20,18,Month-to-Month,47.36,743.79,No,2,2,1,1
11780,41,67,Month-to-Month,68.78,4595.28,No,2,2,12,0
11781,18,42,Month-to-Month,28.23,1073.05,Yes,2,1,2,1
11782,23,39,Two Year,65.96,2515.39,Yes,1,0,3,0
11783,36,41,One Year,50.65,1906.76,Yes,2,4,1,0
11784,39,24,One Year,102.24,2575.31,Yes,1,0,3,0
11785,68,60,Month-to-Month,25.7,1391.98,No,0,2,2,0
11786,60,46,One Year,61.86,2577.58,Yes,2,0,0,1
11787,25,19,Month-to-Month,65.84,1296.16,No,1,1,2,1
11788,22,68,Two Year,92.5,5377.5,Yes,4,0,5,0
11789,69,42,Two Year,77.43,3217.39,No,2,3,0,1
11790,26,32,Month-to-Month,86.72,2761.35,No,1,0,0,1
11791,64,39,Two Year,97.7,3876.13,Yes,0,1,2,0
11792,38,36,Month-to-Month,106.22,3995.57,Yes,0,2,5,1
11793,45,36,Month-to-Month,51.39,1933.51,Yes,2,1,0,1
11794,63,3,Month-to-Month,73.8,191.08,Yes,1,1,8,1
11795,21,8,Month-to-Month,104.01,844.04,Yes,1,0,7,1
11796,73,70,One Year,118.95,8153.82,Yes,2,0,0,0
11797,41,41,Month-to-Month,108.95,4375.24,No,0,2,0,0
11798,25,68,Month-to-Month,57.15,3403.03,Yes,4,0,3,1
11799,69,13,One Year,39.52,503.5,No,1,1,9,0
11800,34,49,One Year,68.94,3535.13,No,0,1,3,0
11801,51,60,Two Year,94.16,5832.44,No,2,2,1,0
11802,37,2,One Year,69.26,129.91,Yes,0,1,0,0
11803,33,60,One Year,68.32,3517.07,Yes,0,0,1,0
11804,27,5,Month-to-Month,103.82,478.85,Yes,0,0,2,1
11805,51,44,Month-to-Month,56.14,2507.9,Yes,0,2,1,1
11806,60,27,Month-to-Month,105.98,2833.7,Yes,4,1,2,1
11807,27,32,Month-to-Month,60.68,1828.88,No,2,1,0,0
11808,47,21,One Year,52.82,955.06,Yes,4,1,1,1
11809,47,8,Month-to-Month,65.4,489.39,Yes,1,0,0,1
11810,68,50,One Year,96.24,4541.59,No,2,1,0,0
11811,42,67,Month-to-Month,32.6,2262.2,Yes,1,2,5,0
11812,74,44,Month-to-Month,39.64,1706.17,Yes,0,0,0,0
11813,63,58,Month-to-Month,115.14,6092.65,No,1,1,2,0
11814,60,3,Two Year,37.55,107.59,Yes,2,3,0,1
11815,58,70,One Year,76.77,4638.81,Yes,2,0,0,0
11816,24,2,Two Year,77.93,162.8,Yes,2,1,1,1
11817,64,44,Month-to-Month,68.96,2797.61,No,1,0,0,0
11818,37,2,Two Year,84.47,159.75,Yes,1,2,0,0
11819,34,35,Month-to-Month,42.98,1385.55,Yes,2,1,6,0
11820,20,30,Month-to-Month,75.27,2227.62,Yes,0,0,0,1
11821,64,8,Two Year,57.22,449.72,Yes,0,0,0,0
11822,63,22,Month-to-Month,86.17,1882.59,Yes,1,2,4,1
11823,57,44,One Year,34.12,1356.6,Yes,2,0,0,0
11824,53,58,Month-to-Month,77.09,4082.82,Yes,3,1,3,0
11825,43,36,One Year,38.53,1213.76,Yes,2,2,0,0
11826,27,69,Two Year,47.86,3239.93,Yes,1,2,0,0
11827,51,31,Month-to-Month,41.87,1113.61,Yes,2,1,2,0
11828,31,47,One Year,38.28,1744.35,No,1,0,13,0
11829,25,55,Month-to-Month,102.57,5776.4,Yes,3,2,0,1
11830,72,62,One Year,48.57,3096.16,Yes,1,0,1,0
11831,44,30,Month-to-Month,112.71,3177.77,No,0,2,0,1
11832,27,55,Month-to-Month,116.99,6060.36,No,1,0,0,0
11833,74,16,Month-to-Month,77.13,1067.97,Yes,0,1,7,1
11834,67,12,Month-to-Month,34.3,405.08,Yes,3,0,0,1
11835,32,17,Two Year,57.45,990.57,Yes,1,2,5,0
11836,54,16,Month-to-Month,99.77,1434.98,Yes,2,0,0,0
11837,39,12,Month-to-Month,56.74,636.12,No,1,1,5,1
11838,62,8,Month-to-Month,28.7,233.68,Yes,4,0,2,1
11839,67,3,Month-to-Month,75.68,232.81,No,0,0,6,0
11840,48,16,One Year,104.51,1502.66,Yes,0,0,0,0
11841,19,30,Two Year,99.59,2868.53,Yes,2,0,4,1
11842,62,23,Month-to-Month,37.51,766.53,No,1,1,3,1
11843,48,5,Two Year,87.28,379.83,Yes,2,0,2,1
11844,31,65,One Year,42.05,2821.33,Yes,1,0,4,0
11845,27,30,Month-to-Month,41.82,1272.29,No,1,1,3,1
11846,47,21,One Year,107.41,2260.14,No,0,0,6,0
11847,53,70,Month-to-Month,44.97,2706.42,No,2,1,1,0
11848,64,22,One Year,46.32,1038.14,Yes,1,1,2,1
11849,57,32,Two Year,20.07,602.17,Yes,0,0,6,0
11850,32,33,Month-to-Month,107.07,3245.27,No,2,0,0,1
11851,31,16,Two Year,99.26,1523.51,Yes,2,0,1,1
11852,48,38,One Year,82.73,2729.62,No,1,1,9,1
11853,46,14,Month-to-Month,95.03,1332.19,Yes,1,1,1,1
11854,44,36,One Year,35.2,1224.73,Yes,2,1,0,0
11855,38,23,Month-to-Month,65.83,1343.48,No,1,1,1,1
11856,26,66,Two Year,55.12,3229.19,Yes,1,0,6,0
11857,37,2,One Year,29.38,52.11,Yes,2,0,9,1
11858,52,65,Month-to-Month,68.61,3841.54,Yes,0,2,8,0
11859,32,67,Month-to-Month,112.07,7265.11,Yes,3,0,3,0
11860,41,52,One Year,24.01,1271.08,Yes,2,0,2,0
11861,66,62,Month-to-Month,49.15,2600.87,Yes,1,0,0,1
11862,74,23,Month-to-Month,40.75,805.85,Yes,3,1,0,1
11863,33,26,Month-to-Month,43.81,1098.68,No,5,0,0,0
11864,53,68,Month-to-Month,110.84,7641.88,Yes,1,1,0,0
11865,28,55,Month-to-Month,66.81,3363.49,No,1,0,6,1
11866,74,6,Month-to-Month,66.63,367.77,Yes,2,1,4,1
11867,25,35,Month-to-Month,96.06,3258.78,Yes,2,2,2,1
11868,20,22,One Year,35.45,705.69,Yes,0,0,19,0
11869,36,43,Month-to-Month,68.73,2527.81,No,0,0,9,1
11870,63,15,Month-to-Month,63.0,942.21,No,4,0,3,1
11871,58,60,Month-to-Month,79.69,4662.49,No,1,1,1,0
11872,20,12,One Year,119.96,1390.79,Yes,0,1,0,0
11873,53,49,Month-to-Month,96.94,4742.16,Yes,0,2,2,0
11874,42,42,Month-to-Month,59.79,2473.63,No,2,1,0,1
11875,53,38,Month-to-Month,102.76,3479.94,No,2,0,1,1
11876,28,45,Two Year,37.07,1535.53,No,3,2,8,0
11877,68,35,One Year,23.05,706.09,Yes,1,3,1,0
11878,33,30,One Year,40.44,1062.73,No,2,2,0,1
11879,72,30,One Year,54.04,1597.27,Yes,2,1,2,0
11880,71,6,One Year,71.06,435.62,Yes,2,0,2,0
11881,34,67,Month-to-Month,81.51,5693.52,Yes,0,1,0,0
11882,59,7,One Year,111.06,758.5,Yes,1,1,0,1
11883,41,52,Month-to-Month,70.99,3273.68,No,2,0,13,1
11884,34,14,One Year,70.13,855.29,No,0,0,0,0
11885,65,15,One Year,25.02,380.02,No,0,1,5,0
11886,37,21,Month-to-Month,23.49,476.4,Yes,3,0,1,0
11887,39,35,Month-to-Month,75.12,2559.94,Yes,2,0,1,0
11888,23,66,Month-to-Month,63.82,4238.62,No,2,2,1,0
11889,24,2,One Year,103.92,205.9,Yes,1,1,4,0
11890,31,35,One Year,36.07,1283.77,No,1,0,6,0
11891,28,20,Two Year,22.5,387.56,No,0,1,0,0
11892,29,10,Month-to-Month,64.9,648.68,No,3,0,0,1
11893,63,25,One Year,43.75,1115.81,Yes,1,0,0,1
11894,22,66,One Year,24.96,1494.53,No,0,1,4,0
11895,22,25,Two Year,92.46,2260.85,Yes,3,1,1,0
11896,37,54,Month-to-Month,31.16,1535.97,Yes,1,0,0,0
11897,71,33,Month-to-Month,80.83,2778.34,No,2,1,1,1
11898,72,36,One Year,48.1,1483.44,Yes,1,1,2,0
11899,32,14,One Year,37.35,505.1,No,0,0,5,0
11900,43,65,Two Year,57.98,3328.9,Yes,2,0,3,0
11901,50,54,Month-to-Month,100.14,5366.7,Yes,0,1,0,0
11902,74,52,Month-to-Month,59.21,2725.39,No,1,0,0,0
11903,47,3,Two Year,95.08,255.88,Yes,1,0,1,1
11904,41,41,Month-to-Month,32.55,1266.32,Yes,1,3,0,0
11905,40,6,One Year,97.28,602.92,Yes,1,1,4,1
11906,26,25,Month-to-Month,43.69,974.66,Yes,1,0,1,0
11907,20,13,Month-to-Month,87.74,1002.43,No,0,3,1,1
11908,53,8,One Year,76.58,613.74,Yes,5,2,2,1
11909,65,21,One Year,112.91,2252.85,No,0,0,3,0
11910,24,68,Month-to-Month,58.73,4122.86,No,0,1,2,0
11911,39,25,Month-to-Month,26.62,585.19,Yes,3,1,4,1
11912,31,68,Two Year,21.92,1459.53,No,1,1,2,0
11913,65,45,Month-to-Month,102.69,4143.12,Yes,3,1,4,1
11914,46,60,Two Year,72.47,3832.3,Yes,2,1,3,0
11915,67,12,Month-to-Month,97.52,1154.66,Yes,2,2,0,1
11916,33,32,One Year,43.44,1346.62,Yes,1,2,0,1
11917,65,13,Two Year,54.51,709.31,No,2,1,7,0
11918,51,31,One Year,23.01,650.46,Yes,0,0,8,0
11919,27,20,Month-to-Month,116.15,2182.68,Yes,1,1,3,1
11920,24,18,One Year,86.79,1454.57,No,0,0,3,1
11921,42,60,Month-to-Month,113.32,7117.52,No,1,2,0,0
11922,44,63,Month-to-Month,46.55,2664.17,Yes,0,0,2,0
11923,32,6,Two Year,81.15,442.57,No,1,0,14,0
11924,49,32,One Year,87.85,2588.86,Yes,1,0,5,0
11925,45,43,One Year,51.75,2142.74,No,3,1,1,0
11926,26,2,Month-to-Month,104.81,188.76,Yes,0,0,1,1
11927,24,60,Month-to-Month,114.72,7110.74,No,0,0,1,0
11928,73,23,Month-to-Month,108.49,2253.57,Yes,2,1,1,1
11929,33,31,One Year,93.91,2996.11,Yes,1,0,1,0
11930,43,5,One Year,47.75,207.88,Yes,4,2,2,1
11931,52,34,Month-to-Month,48.16,1606.84,Yes,0,1,0,1
11932,34,10,Two Year,116.34,1199.93,No,1,1,4,1
11933,40,2,Month-to-Month,21.03,37.17,Yes,2,0,4,1
11934,25,11,Month-to-Month,91.6,1051.6,No,4,0,5,1
11935,19,50,Month-to-Month,90.62,4261.75,No,3,0,5,0
11936,48,31,Month-to-Month,82.27,2650.2,No,1,0,2,1
11937,74,56,Month-to-Month,119.01,6567.02,Yes,1,1,4,1
11938,69,9,Two Year,51.19,419.39,No,2,0,2,1
11939,74,21,Month-to-Month,54.0,1006.61,No,0,2,9,1
11940,49,28,Two Year,27.89,711.22,No,1,0,0,0
11941,46,62,Month-to-Month,64.28,3461.7,Yes,0,0,7,0
11942,20,7,Two Year,46.1,283.58,Yes,1,0,0,1
11943,25,16,One Year,54.34,757.22,Yes,0,1,0,1
11944,19,4,Two Year,103.46,386.77,Yes,4,0,1,0
11945,48,4,Month-to-Month,113.55,458.34,Yes,1,0,2,1
11946,68,40,One Year,38.57,1355.01,Yes,5,1,0,1
11947,66,17,Two Year,57.25,852.63,Yes,1,1,2,0
11948,54,52,Month-to-Month,112.86,5743.63,Yes,0,2,4,1
11949,37,52,Month-to-Month,26.18,1210.84,Yes,2,3,0,1
11950,46,36,Month-to-Month,29.24,915.29,No,1,0,2,0
11951,34,38,Two Year,36.28,1217.85,Yes,2,2,1,0
11952,27,50,Month-to-Month,79.52,4114.15,No,3,2,2,1
11953,58,63,Month-to-Month,35.05,2239.71,Yes,2,2,3,0
11954,39,63,Month-to-Month,116.81,6776.29,Yes,0,0,1,0
11955,23,62,Month-to-Month,64.67,3934.02,Yes,1,2,15,0
11956,60,7,Two Year,70.15,470.16,No,2,0,2,1
11957,51,27,Month-to-Month,44.67,1188.51,Yes,0,0,5,0
11958,48,14,One Year,67.1,926.75,No,0,1,3,0
11959,72,71,Two Year,86.19,5971.07,Yes,4,1,5,0
11960,29,5,Month-to-Month,95.12,429.57,Yes,1,0,0,1
11961,29,55,One Year,95.39,4500.41,No,2,0,0,1
11962,33,2,Month-to-Month,77.79,146.42,Yes,2,0,2,1
11963,42,62,One Year,110.44,7040.34,No,0,1,5,0
11964,39,21,Month-to-Month,101.74,2059.41,Yes,2,0,0,1
11965,44,21,One Year,95.7,2042.82,Yes,3,1,10,1
11966,41,10,Month-to-Month,25.56,267.95,No,2,1,0,1
11967,29,58,Month-to-Month,20.69,1059.29,No,2,0,0,0
11968,70,39,One Year,41.24,1589.63,Yes,0,2,0,0
11969,35,5,Month-to-Month,86.35,425.21,No,0,0,2,1
11970,62,65,One Year,61.12,4155.51,Yes,3,2,7,1
11971,64,13,Month-to-Month,60.24,820.02,No,1,0,0,0
11972,33,53,One Year,108.46,5675.58,No,1,0,2,0
11973,21,45,Month-to-Month,109.56,4430.88,Yes,1,0,0,1
11974,29,32,One Year,110.92,3583.91,Yes,2,0,2,1
11975,66,36,Month-to-Month,51.39,1612.14,Yes,3,1,0,0
11976,50,60,Month-to-Month,89.11,5379.43,Yes,2,1,2,1
11977,39,11,Month-to-Month,47.16,535.38,Yes,1,0,3,1
11978,35,63,One Year,39.06,2280.08,Yes,0,3,2,0
11979,71,21,Month-to-Month,38.46,788.38,No,0,0,0,1
11980,65,52,Two Year,54.21,2638.59,Yes,1,0,0,0
11981,50,55,Two Year,63.0,3248.62,Yes,2,0,3,0
11982,44,26,Month-to-Month,103.09,2444.67,Yes,2,0,4,1
11983,59,68,One Year,31.99,2180.6,No,2,1,7,0
11984,36,34,Month-to-Month,93.49,3297.02,Yes,0,1,5,0
11985,65,52,Month-to-Month,73.15,3948.92,Yes,3,1,10,0
11986,31,52,One Year,48.79,2245.2,Yes,2,0,1,0
11987,42,29,One Year,69.28,2059.24,Yes,3,1,1,0
11988,51,38,One Year,49.99,1894.84,Yes,1,2,0,0
11989,41,42,Month-to-Month,79.61,3011.16,Yes,2,1,1,0
11990,55,21,Month-to-Month,63.38,1149.24,Yes,1,1,3,1
11991,71,42,Month-to-Month,36.44,1382.94,Yes,2,1,5,0
11992,40,13,One Year,31.66,424.93,Yes,1,0,0,0
11993,22,64,Month-to-Month,74.67,4667.22,Yes,2,0,2,1
11994,61,17,One Year,110.24,1863.23,Yes,0,3,3,1
11995,53,9,Month-to-Month,54.4,441.34,No,0,1,2,1
11996,71,41,Month-to-Month,93.3,3801.88,No,2,0,0,0
11997,41,1,Month-to-Month,85.87,73.47,Yes,0,2,4,1
11998,53,2,Month-to-Month,113.16,209.36,Yes,0,3,0,1
11999,22,60,Month-to-Month,102.1,5975.0,Yes,2,2,7,0
12000,56,48,Two Year,76.66,3235.25,Yes,1,0,9,0
